time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	localFwdY	localLatX	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	dirR1	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
2.008	-0.753396	-1.46923	0.680153	-0.667445	-1.55918	1.45775	-1.66367	-0.329733	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.956443	1.34301	-0.386564	ground	0	ground	1	3	3
2.012	-1.00238	-1.59864	-0.031918	-0.911849	-1.68015	0.741949	-1.8208	-0.582298	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.945718	1.37144	-0.425721	ground	0	ground	0	-1	3
2.031	-1.1152	-1.49278	-0.29419	-1.01954	-1.56642	0.477279	-1.71869	-0.734324	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.922296	1.39632	-0.47402	ground	0	ground	0	-1	3
2.053	-1.06024	-1.25724	-0.034141	-0.959755	-1.32423	0.733641	-1.45334	-0.750007	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.912863	1.40827	-0.49541	ground	0	ground	0	-1	3
2.072	-1.42699	-1.12334	0.068389	-1.31988	-1.18438	0.83199	-1.35189	-1.14771	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.90882	1.42653	-0.517708	ground	0	ground	0	-1	3
2.093	-1.20659	-1.14156	-0.585014	-1.09398	-1.19658	0.177694	-1.31238	-0.951969	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.872263	1.43627	-0.564003	ground	0	ground	0	-1	3
2.112	-1.11824	-1.25248	-0.880596	-1.0006	-1.30097	-0.117298	-1.39208	-0.869383	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.834515	1.44652	-0.612001	ground	0	ground	0	-1	3
2.132	-0.669459	-1.16094	-0.637588	-0.549062	-1.20337	0.125081	-1.24059	-0.458805	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.799043	1.44033	-0.641282	ground	0	ground	0	-1	3
2.152	-0.382707	-0.921432	-0.016492	-0.260999	-0.959051	0.742446	-0.972442	-0.205563	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.796214	1.41801	-0.621792	ground	0	ground	0	-1	3
2.172	-0.057119	-0.982825	-0.217148	0.0642664	-1.01534	0.539081	-1.0127	0.0973823	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.783357	1.39797	-0.614617	ground	0	ground	0	-1	3
2.192	-0.114055	-1.1842	-1.05296	0.0072937	-1.21063	-0.295252	-1.21035	0.0271747	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.758952	1.38861	-0.629657	ground	0	ground	0	-1	3
2.212	-0.159214	-1.08878	-1.2592	-0.037676	-1.10964	-0.498984	-1.10924	-0.0479386	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.745953	1.37469	-0.628739	ground	0	ground	0	-1	3
2.231	-0.14245	-0.711216	-0.880556	-0.0208074	-0.728413	-0.119734	-0.727547	-0.0411632	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.714642	1.34239	-0.627751	ground	0	ground	0	-1	3
2.252	-0.296776	-0.450738	-0.587644	-0.174258	-0.465595	0.172312	-0.454687	-0.201008	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.687526	1.30013	-0.612604	ground	0	ground	0	-1	3
2.271	-0.615035	-0.40312	-0.928912	-0.490054	-0.415888	-0.168111	-0.37602	-0.521272	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.661555	1.26726	-0.605705	ground	0	ground	0	-1	3
2.292	-0.833597	-0.608105	-1.33177	-0.705073	-0.617768	-0.568113	-0.537109	-0.768296	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.656883	1.25077	-0.593886	ground	0	ground	0	-1	3
2.313	-0.935087	-0.872092	-1.42997	-0.80253	-0.877346	-0.662979	-0.766613	-0.908898	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.657188	1.24768	-0.590494	ground	0	ground	0	-1	3
2.332	-1.04903	-0.752328	-0.894748	-0.911889	-0.753795	-0.127122	-0.599284	-1.0201	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.630684	1.24445	-0.613769	ground	0	ground	0	-1	3
2.352	-1.29872	-0.397084	-0.277187	-1.15577	-0.396558	0.487987	-0.182289	-1.20824	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.62355	1.24333	-0.619777	ground	0	ground	0	-1	3
2.372	-1.31813	-0.310406	0.038426	-1.16931	-0.30833	0.799582	-0.0558443	-1.20799	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.632351	1.24162	-0.609273	ground	0	ground	0	-1	3
2.392	-1.20475	-0.53719	-0.023029	-1.05065	-0.532439	0.734436	-0.278794	-1.14439	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.637455	1.23844	-0.60098	ground	0	ground	0	-1	3
2.412	-1.03743	-0.670654	0.051334	-0.878915	-0.662573	0.804755	-0.419311	-1.01768	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.64582	1.23155	-0.585727	ground	0	ground	0	-1	3
2.431	-0.774305	-0.512992	0.464659	-0.612707	-0.502387	1.21199	-0.319972	-0.724859	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.674129	1.20959	-0.535459	ground	0	ground	0	-1	3
2.452	-0.574331	-0.373296	0.644583	-0.410669	-0.360877	1.38495	-0.22611	-0.497751	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.70967	1.17644	-0.466773	ground	0	ground	0	-1	3
2.472	-0.563628	-0.302345	0.593065	-0.397966	-0.288477	1.32677	-0.153361	-0.466986	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.740525	1.1422	-0.401672	ground	0	ground	0	-1	3
2.492	-0.684975	-0.357181	0.12937	-0.516717	-0.341596	0.858759	-0.154487	-0.599848	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.746437	1.11606	-0.369622	ground	0	ground	0	-1	3
2.512	-0.71393	-0.327003	-0.105877	-0.542943	-0.309861	0.620394	-0.106853	-0.615941	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.740135	1.09151	-0.351378	ground	0	ground	0	-1	3
2.532	-0.287505	0.057529	0.395428	-0.115936	0.0742976	1.11609	0.111144	-0.0812917	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.758933	1.04382	-0.284889	ground	0	ground	0	-1	3
2.551	0.092316	0.474955	0.931724	0.262566	0.489265	1.64412	0.355131	0.426853	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.803192	1.01939	-0.216202	ground	0	ground	0	-1	3
2.572	-0.084992	0.71296	1.02169	0.0848315	0.723634	1.72542	0.631134	0.364022	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.849304	1.00485	-0.15555	ground	0	ground	0	-1	3
2.591	-0.405929	1.00745	0.865265	-0.234925	1.01303	1.56115	1.0205	0.199987	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.884896	1.00661	-0.121711	ground	0	ground	0	-1	3
2.612	-1.24507	1.6859	1.19725	-1.0687	1.68303	1.88367	1.97898	-0.241517	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	0.934835	1.05596	-0.121125	ground	0	ground	0	-1	3
2.631	-1.70532	2.15284	2.33626	-1.5213	2.13922	3.00757	2.59174	-0.416541	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.03847	1.13441	-0.09594	ground	0	ground	0	-1	3
2.652	-0.619384	2.83087	3.32283	-0.433188	2.80316	3.97417	2.69258	0.891855	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.18526	1.21951	-0.0342565	ground	0	ground	0	-1	3
2.672	1.04137	3.28327	3.17524	1.22142	3.23928	3.80744	2.32056	2.56901	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.31637	1.33163	-0.0152671	ground	0	ground	0	-1	3
2.691	1.76402	3.08719	1.64118	1.93436	3.02799	2.26201	1.81393	3.10163	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.36365	1.44471	-0.0810587	ground	0	ground	0	-1	3
2.711	1.31442	2.67053	0.181935	1.47733	2.59827	0.798757	1.64403	2.49613	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.3354	1.52192	-0.186513	ground	0	ground	0	-1	3
2.731	0.378227	2.36014	-0.611777	0.538435	2.27644	0.00501975	1.78356	1.51361	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.26888	1.56278	-0.293899	ground	0	ground	0	-1	3
2.752	-0.204734	2.30706	-1.1025	-0.0443032	2.21224	-0.483277	1.99029	0.966808	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.2296	1.59528	-0.365674	ground	0	ground	0	-1	3
2.772	-0.376615	2.11774	-1.55381	-0.215103	2.01281	-0.929916	1.89121	0.721807	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.21462	1.61673	-0.402108	ground	0	ground	0	-1	3
2.791	-0.603038	1.79895	-1.82675	-0.439319	1.68554	-1.19683	1.70235	0.368884	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.21373	1.62298	-0.409254	ground	0	ground	0	-1	3
2.811	-0.912853	1.267	-2.03324	-0.745388	1.14783	-1.39631	1.3599	-0.154295	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.22286	1.61027	-0.387407	ground	0	ground	0	-1	3
2.831	-1.11525	1.55867	-2.13362	-0.943042	1.4323	-1.48921	1.70185	-0.210962	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.23618	1.6155	-0.37932	ground	0	ground	0	-1	3
2.852	-1.49385	2.8002	-1.91444	-1.31504	2.66046	-1.26368	2.9677	-0.013242	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.23755	1.68311	-0.445556	ground	0	ground	0	-1	3
2.871	-1.95896	2.62026	-1.57319	-1.77125	2.46812	-0.917818	2.99471	-0.510506	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.22157	1.75085	-0.529283	ground	0	ground	0	-1	3
2.891	-1.28069	1.69478	-2.12801	-1.08751	1.53492	-1.46527	1.85558	-0.309019	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.23375	1.75736	-0.523612	ground	0	ground	0	-1	3
2.911	-0.820262	0.786419	-1.60463	-0.623949	0.623434	-0.937185	0.832358	-0.291825	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.21892	1.7136	-0.494674	ground	0	ground	0	-1	3
2.931	-1.06948	-1.5317	-0.803761	-0.868803	-1.68621	-0.135632	-1.14237	-1.5143	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.16476	1.72276	-0.558002	ground	0	ground	0	-1	3
2.952	-1.5532	-3.7347	-0.556242	-1.34576	-3.86976	0.111328	-2.89259	-2.90157	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.11209	1.84148	-0.72939	ground	0	ground	0	-1	3
2.971	-1.4827	-2.35494	1.62115	-1.26888	-2.47755	2.27727	-1.65377	-2.23905	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.17035	1.88858	-0.718236	ground	0	ground	0	-1	3
2.992	-1.06373	-1.04238	3.26643	-0.845659	-1.15917	3.90295	-0.651924	-1.27821	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.30698	1.8659	-0.55892	ground	0	ground	0	-1	3
3.011	0.015035	-1.07441	3.53916	0.231937	-1.18525	4.1548	-1.15972	-0.337126	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.44937	1.83299	-0.38362	ground	0	ground	0	-1	3
3.031	0.95741	-1.38862	2.8825	1.16844	-1.49196	3.48065	-1.86141	0.355441	5.21452	1.28924	1.07763	0.648912	0	0.746056	0.915899	1.61812	1.20721	1.00791	0.98069	0.344437	0.357837	0.0871045	1.55093	1.83609	-0.285159	ground	0	ground	0	-1	3
3.067	1.09808	-1.56006	1.33244	1.30257	-1.65508	1.92093	-2.06669	0.405888	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.56943	1.84959	-0.280163	ground	0	ground	1	4	4
3.071	0.66836	-1.482	-0.010086	0.868481	-1.56913	0.575513	-1.79249	0.0586343	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.51973	1.84679	-0.327052	ground	0	ground	0	-1	4
3.091	0.411216	-1.55292	-0.735855	0.60828	-1.63185	-0.149504	-1.72902	-0.208403	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.45122	1.84152	-0.390301	ground	0	ground	0	-1	4
3.112	0.638719	-1.4386	-1.01504	0.831604	-1.50994	-0.426543	-1.72338	0.0382013	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.39999	1.83564	-0.435649	ground	0	ground	0	-1	4
3.132	1.25579	-0.700792	-0.484054	1.44143	-0.768279	0.103918	-1.35592	0.910743	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.33519	1.82553	-0.49034	ground	0	ground	0	-1	4
3.159	1.535	-0.602273	0.441315	1.71204	-0.666411	1.02414	-1.40124	1.18815	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.31963	1.82611	-0.506474	ground	0	ground	0	-1	4
3.173	1.54108	-0.747708	0.221166	1.70953	-0.807787	0.799971	-1.53663	1.10171	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.29365	1.82934	-0.53569	ground	0	ground	0	-1	4
3.191	0.68784	-0.950141	-0.409231	0.852006	-1.00517	0.168727	-1.29505	0.243168	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.2374	1.80376	-0.566353	ground	0	ground	0	-1	4
3.211	1.29844	0.085195	1.10376	1.4553	0.0300167	1.6733	-0.717978	1.26621	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.2592	1.78635	-0.527151	ground	0	ground	0	-1	4
3.231	3.22276	1.07437	3.23482	3.36272	1.01409	3.78535	-0.890404	3.39756	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.38551	1.87265	-0.487141	ground	0	ground	0	-1	4
3.251	4.34436	1.22561	3.19202	4.4619	1.15951	3.72384	-1.42543	4.38419	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.50242	2.00952	-0.507097	ground	0	ground	0	-1	4
3.271	3.07044	0.178037	0.630952	3.17204	0.111376	1.15695	-1.65765	2.70674	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.48515	2.06774	-0.582594	ground	0	ground	0	-1	4
3.29	1.30723	-1.18401	-0.823764	1.40178	-1.24441	-0.296275	-1.82708	0.418701	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.42571	2.05808	-0.632373	ground	0	ground	0	-1	4
3.311	0.799903	-1.70297	-1.17614	0.88998	-1.75456	-0.645412	-1.93631	-0.348228	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.38669	2.05354	-0.666852	ground	0	ground	0	-1	4
3.331	0.724685	-1.47055	-1.12917	0.810689	-1.51453	-0.595446	-1.6839	-0.33987	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.34713	2.03676	-0.68963	ground	0	ground	0	-1	4
3.351	0.947095	-1.2887	-0.576943	1.02793	-1.32601	-0.0430021	-1.67497	-0.0971626	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.28192	2.01881	-0.736888	ground	0	ground	0	-1	4
3.371	1.80834	-0.510152	-0.225426	1.87973	-0.544731	0.306972	-1.68043	1.00312	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.23318	2.01572	-0.782548	ground	0	ground	0	-1	4
3.391	2.28248	0.337505	-0.179864	2.3421	0.301411	0.350772	-1.41282	1.89215	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.18905	2.03301	-0.843953	ground	0	ground	0	-1	4
3.411	2.2869	0.656104	-0.29146	2.33479	0.61691	0.23798	-1.24227	2.07089	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.1415	2.0521	-0.910602	ground	0	ground	0	-1	4
3.431	1.91222	0.61102	-0.977146	1.95031	0.568967	-0.445468	-1.03818	1.74632	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.1067	2.05108	-0.944379	ground	0	ground	0	-1	4
3.451	1.04731	0.044642	-2.18662	1.07997	0.0025763	-1.64667	-0.814005	0.709743	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.1337	2.00252	-0.868825	ground	0	ground	0	-1	4
3.471	0.59554	-0.516468	-3.02648	0.625062	-0.555741	-2.47409	-0.835804	-0.0313228	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.20072	1.94422	-0.743499	ground	0	ground	0	-1	4
3.49	-0.181026	-0.825645	-3.10504	-0.150747	-0.860593	-2.53989	-0.401744	-0.775853	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.26768	1.89069	-0.623014	ground	0	ground	0	-1	4
3.51	-0.383491	-0.681429	-2.34904	-0.351446	-0.712796	-1.77497	-0.133497	-0.783435	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.29304	1.83589	-0.542851	ground	0	ground	0	-1	4
3.531	-0.20748	-0.259279	-1.58338	-0.174558	-0.289192	-1.00426	-0.017712	-0.337326	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.2786	1.76099	-0.482385	ground	0	ground	0	-1	4
3.551	-0.004854	0.079167	-0.943923	0.0279282	0.0490074	-0.362984	0.00336219	0.0563063	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.23282	1.67576	-0.442937	ground	0	ground	0	-1	4
3.571	-0.169615	0.37751	-0.204604	-0.136149	0.345614	0.374453	0.29749	0.222453	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.1899	1.61054	-0.420641	ground	0	ground	0	-1	4
3.591	-0.506968	0.579709	0.559582	-0.471134	0.545074	1.13295	0.684079	0.226072	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.18705	1.56604	-0.378985	ground	0	ground	0	-1	4
3.61	-0.601862	0.767197	0.87104	-0.563198	0.728899	1.43718	0.85114	0.352203	4.11793	0.802572	2.1696	0.396585	0	1.7264	3.25698	0.926784	1.6	0.613973	1.18497	0.46245	0.384659	0.139187	1.19956	1.53379	-0.334233	ground	0	ground	0	-1	4
3.646	-0.396968	0.890568	0.752352	-0.356513	0.848008	1.3119	0.726338	0.564494	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.20518	1.5031	-0.297921	ground	0	ground	1	5	5
3.656	0.004008	1.24496	0.915061	0.0442412	1.19639	1.46724	0.54032	1.06834	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.21828	1.48781	-0.269524	ground	0	ground	0	-1	5
3.67	0.59209	1.76968	1.39081	0.629162	1.7125	1.93327	0.275269	1.80353	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.25403	1.50464	-0.250605	ground	0	ground	0	-1	5
3.691	0.996107	2.40787	1.51747	1.02801	2.33894	2.04964	0.227894	2.54471	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.29381	1.55715	-0.263337	ground	0	ground	0	-1	5
3.711	0.704386	2.20641	0.388868	0.73261	2.12679	0.916425	0.383486	2.2165	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.27494	1.59176	-0.316821	ground	0	ground	0	-1	5
3.73	-0.263203	0.594384	0.083728	-0.233804	0.512192	0.608228	0.450086	0.338271	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.24161	1.54033	-0.29872	ground	0	ground	0	-1	5
3.751	-0.893223	0.339243	0.438129	-0.859505	0.255766	0.957816	0.878154	-0.181687	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.22742	1.50815	-0.280731	ground	0	ground	0	-1	5
3.77	-0.654139	1.14853	1.32468	-0.617319	1.05972	1.83514	1.0426	0.645813	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.2578	1.49406	-0.236258	ground	0	ground	0	-1	5
3.791	0.414902	2.27123	2.13999	0.449464	2.17151	2.6372	0.625693	2.12744	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.32677	1.53023	-0.203462	ground	0	ground	0	-1	5
3.811	1.07745	2.82695	1.68087	1.10645	2.7136	2.16719	0.318889	2.9131	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.36879	1.60025	-0.231455	ground	0	ground	0	-1	5
3.83	0.4999	2.07774	-0.031395	0.526257	1.95457	0.452653	0.471428	1.96851	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.32299	1.62144	-0.298458	ground	0	ground	0	-1	5
3.85	-0.539922	0.66614	-0.614704	-0.510997	0.540253	-0.130003	0.705517	0.235024	3.52472	2.93385	0.721381	1.11207	0	0.556782	2.11284	2.63158	1.46522	2.85866	1.40974	0.534174	0.496242	0.145326	1.26334	1.57755	-0.314217	ground	0	ground	0	-1	5
