time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
5.868	-1.031271	-0.084651	-1.943538	-30.540	-22.080	-70.560	271.498	-21.977	ground
5.889	-1.227736	0.090598	-1.127080	-30.840	-22.080	-69.960	272.409	-21.041	ground
5.908	-0.611268	1.471055	1.007872	-31.560	-22.260	-70.260	273.377	-20.202	ground
5.942	0.002680	4.673927	5.541411	-31.740	-21.720	-69.420	275.454	-18.485	ground
5.951	0.615801	7.494466	9.554481	-32.700	-21.120	-67.800	277.045	-17.031	ground
5.968	2.506774	8.915106	11.928403	-33.420	-20.580	-67.320	279.341	-15.046	ground
5.988	4.074651	7.922411	10.195411	-34.620	-21.240	-65.940	280.568	-14.202	ground
6.008	3.009643	5.316221	5.419183	-34.860	-21.000	-65.340	281.015	-13.926	ground
6.028	0.084647	2.441611	1.829075	-34.740	-21.000	-66.660	280.029	-14.383	ground
6.048	-2.182839	-0.079065	-0.499102	-33.720	-19.920	-66.780	277.287	-15.729	ground
6.068	-3.317740	-2.238492	-1.836593	-32.340	-19.260	-68.100	275.186	-16.926	ground
6.088	-3.444154	-3.608108	-2.439755	-31.920	-19.260	-68.520	272.412	-18.850	ground
6.108	-3.114462	-3.593417	-2.707288	-32.220	-20.760	-68.640	271.183	-20.081	ground
6.128	-2.556088	-2.277587	-2.607616	-31.860	-20.940	-68.520	270.436	-21.742	ground
6.148	-2.032292	-1.201226	-2.782120	-32.340	-21.480	-69.060	270.624	-22.690	ground
6.167	-1.328868	-0.975868	-3.653135	-32.280	-21.420	-68.940	271.524	-23.763	ground
6.188	-0.666154	-1.392649	-4.374413	-31.440	-21.900	-69.720	272.367	-24.219	ground
6.208	0.032478	-1.483258	-4.662029	-31.620	-23.100	-70.020	273.787	-24.358	ground
6.228	0.171875	-1.254030	-4.363481	-31.980	-23.400	-70.800	274.740	-24.080	ground
6.248	-0.040519	-1.126552	-3.482254	-31.380	-23.700	-70.620	275.975	-23.300	ground
6.268	-0.272021	-1.271161	-2.914698	-32.100	-24.900	-69.720	276.626	-22.680	ground
6.288	-0.352685	-1.289545	-2.578897	-31.380	-23.580	-70.200	277.423	-21.762	ground
6.308	-0.273546	-1.112808	-1.912724	-30.600	-22.440	-70.200	277.891	-21.192	ground
6.328	0.141718	-0.905006	-1.214217	-30.840	-22.860	-70.260	278.549	-20.394	ground
6.348	0.736926	-0.834979	-0.457061	-31.020	-23.100	-70.440	278.919	-19.845	ground
6.368	0.569992	-0.868372	0.167000	-31.500	-23.220	-70.200	279.110	-18.964	ground
6.388	-0.343874	-1.013115	1.379063	-31.380	-22.080	-69.780	278.882	-18.436	ground
6.425	-1.297851	-0.996859	3.294747	-31.860	-21.480	-69.900	278.223	-17.915	ground
6.428	-1.098450	0.277451	4.445292	-31.920	-20.460	-69.300	277.997	-17.793	ground
6.447	-0.092624	1.782845	5.082440	-32.640	-21.000	-68.760	278.462	-17.513	ground
6.468	0.487942	2.560158	4.856408	-33.960	-21.780	-67.860	279.115	-17.207	ground
6.488	0.593451	2.777111	5.002160	-34.020	-21.240	-67.320	280.053	-16.536	ground
6.508	1.439070	3.323413	5.178535	-34.980	-21.960	-66.900	280.506	-15.954	ground
6.527	2.001618	2.987122	4.469149	-34.080	-21.000	-66.840	280.866	-15.033	ground
6.548	1.232488	1.629431	2.008380	-34.080	-21.180	-66.660	280.622	-14.653	ground
6.567	0.309862	0.318306	0.211487	-34.260	-21.300	-67.440	279.423	-14.779	ground
6.587	-0.337442	-0.843922	-0.831038	-34.080	-20.940	-68.460	278.329	-15.326	ground
6.608	-0.210192	-1.233677	-1.168258	-33.600	-21.000	-68.640	276.811	-16.445	ground
6.628	0.293835	-0.142536	-1.206054	-33.060	-20.400	-68.880	276.230	-17.144	ground
6.647	0.772686	1.207550	-1.114635	-33.420	-20.460	-69.240	276.126	-17.843	ground
6.667	1.373171	2.001735	-1.501634	-33.840	-21.240	-68.700	276.341	-17.985	ground
6.687	1.950556	2.395430	-1.941675	-33.540	-21.180	-68.940	276.660	-17.728	ground
6.707	1.948476	2.459792	-2.185415	-33.240	-20.580	-68.580	276.667	-17.358	ground
6.727	1.377408	1.791725	-2.334826	-33.060	-20.220	-68.220	276.064	-16.790	ground
6.747	0.764642	1.168357	-2.758956	-32.160	-18.900	-69.240	275.253	-16.526	ground
6.768	0.255473	0.789179	-3.267290	-32.520	-19.440	-69.600	273.713	-16.455	ground
6.787	-0.336938	0.391882	-3.471695	-31.860	-18.600	-69.060	272.550	-16.656	ground
6.808	-0.829942	-0.257290	-3.440772	-31.500	-18.360	-69.780	270.690	-17.275	ground
6.827	-1.115643	-1.154106	-3.491449	-31.860	-19.080	-70.260	269.444	-17.855	ground
6.847	-1.293795	-2.194582	-3.703786	-31.380	-17.880	-70.620	267.765	-18.839	ground
6.867	-1.206564	-2.876443	-3.766103	-31.320	-18.000	-70.740	266.910	-19.437	ground
6.887	-0.646083	-3.032533	-3.538415	-30.840	-17.940	-70.920	266.254	-19.955	ground
6.908	-0.275579	-2.223473	-2.851089	-31.140	-17.580	-71.280	266.322	-19.898	ground
6.927	-0.532372	-1.046121	-1.252584	-31.320	-17.160	-70.620	267.149	-19.026	ground
6.948	-0.890932	-0.330107	1.502573	-31.800	-17.100	-70.260	267.990	-17.973	ground
6.967	-0.748443	0.608867	4.222379	-32.220	-16.920	-69.900	269.639	-15.966	ground
7.001	-0.445473	1.998033	6.411970	-34.200	-16.680	-68.820	271.106	-14.619	ground
7.011	-0.003144	3.742347	8.005395	-34.800	-16.620	-67.740	273.839	-12.778	ground
7.026	0.350235	4.679110	9.203558	-35.820	-17.580	-66.780	275.769	-11.827	ground
7.047	0.207634	4.423102	10.597585	-36.600	-17.400	-66.600	278.178	-11.109	ground
7.067	0.969145	3.610891	11.210290	-37.320	-17.760	-65.820	279.237	-11.020	ground
7.087	1.455404	2.500373	7.383976	-38.400	-18.600	-65.400	279.865	-11.488	ground
7.106	0.242845	1.910611	1.860727	-38.520	-19.560	-65.820	279.487	-12.293	ground
7.126	-0.461433	1.001689	-2.399602	-37.440	-19.800	-66.420	278.074	-14.255	ground
7.146	-0.779440	-0.476682	-4.841313	-35.760	-19.260	-67.800	276.887	-15.857	ground
7.167	-0.917042	-1.843480	-5.192048	-35.580	-20.580	-69.120	274.972	-18.366	ground
7.187	-1.437500	-2.285060	-5.090915	-34.500	-20.700	-70.860	273.716	-19.945	ground
7.206	-1.837976	-2.913432	-4.939667	-34.260	-20.640	-70.980	272.234	-22.328	ground
7.226	-1.881352	-2.835867	-4.077972	-33.660	-21.240	-70.380	271.767	-23.761	ground
7.246	-1.471666	-1.411698	-2.929721	-33.900	-21.720	-70.500	272.198	-25.271	ground
7.267	-0.789066	0.558044	-2.507026	-34.080	-22.740	-70.560	273.268	-25.660	ground
7.286	0.249925	2.051876	-2.537770	-34.740	-23.520	-70.260	275.760	-25.238	ground
7.306	1.365810	2.520243	-2.882833	-34.020	-23.100	-70.500	277.744	-24.352	ground
7.326	2.355796	2.286715	-3.015644	-34.080	-23.580	-70.800	280.533	-22.387	ground
7.346	2.725575	1.760502	-2.679779	-34.500	-24.720	-69.960	281.928	-20.827	ground
7.366	2.512210	1.368605	-2.057067	-34.080	-24.180	-70.560	283.132	-18.434	ground
7.386	1.712752	0.733438	-1.520482	-33.300	-23.160	-71.040	283.374	-17.014	ground
7.406	1.112398	-0.011966	-0.990827	-32.220	-21.960	-71.340	283.155	-15.420	ground
7.426	0.700166	-0.737562	-0.293192	-32.100	-20.580	-72.120	282.715	-14.811	ground
7.446	0.447537	-1.214181	0.537603	-32.580	-21.120	-72.360	281.812	-14.506	ground
7.466	0.294045	-1.635527	0.809634	-32.220	-21.300	-72.240	281.116	-14.662	ground
7.504	0.091969	-2.243408	0.931865	-31.020	-20.460	-72.240	279.995	-15.322	ground
7.506	-0.450428	-2.555765	1.478158	-30.960	-20.640	-72.660	279.227	-15.952	ground
7.526	-1.020817	-1.925403	2.459505	-31.020	-21.120	-72.840	278.112	-16.839	ground
7.545	-0.873442	-0.538273	3.250599	-30.720	-19.980	-72.420	277.550	-17.182	ground
7.565	-0.588220	1.210306	4.393692	-30.480	-19.380	-71.460	277.219	-17.288	ground
7.586	-0.567717	2.011296	4.870143	-31.200	-20.400	-70.860	277.273	-17.118	ground
7.605	0.141359	3.205975	4.627468	-31.740	-20.040	-70.740	277.488	-16.615	ground
7.625	1.446357	3.643929	3.496457	-32.100	-20.160	-70.500	277.679	-16.213	ground
7.646	1.790844	3.127310	1.024434	-32.040	-19.860	-70.500	277.578	-15.847	ground
7.666	0.893307	1.255845	-1.398183	-31.320	-19.380	-70.740	276.919	-15.958	ground
7.686	-0.049723	-0.569664	-2.524832	-30.780	-19.200	-71.220	275.035	-16.715	ground
7.706	-0.678024	-2.032086	-2.156095	-29.580	-18.720	-71.100	273.537	-17.452	ground
7.725	-0.543509	-1.963976	-1.185639	-29.040	-18.480	-70.800	271.637	-18.370	ground
7.745	-0.190521	0.080909	-0.530969	-30.780	-19.440	-71.460	270.940	-18.819	ground
7.765	0.135091	1.150472	-0.511791	-30.900	-19.860	-70.800	270.678	-19.026	ground
7.785	0.636758	1.642075	-0.636345	-29.520	-17.940	-70.200	270.683	-18.854	ground
7.805	0.836238	1.865724	-0.624565	-29.700	-18.000	-70.560	270.655	-18.151	ground
7.825	0.676437	1.793240	-0.781725	-30.720	-18.960	-69.960	270.482	-17.519	ground
7.845	0.363180	1.579521	-1.133795	-30.240	-18.240	-69.900	269.922	-16.667	ground
7.865	-0.050718	1.189489	-1.649746	-29.520	-17.340	-69.540	269.376	-16.325	ground
7.885	-0.422770	0.874581	-2.041919	-29.640	-17.040	-70.260	268.373	-16.273	ground
7.904	-0.889585	0.686700	-2.002541	-29.700	-17.040	-69.780	267.632	-16.498	ground
7.925	-1.285814	0.216759	-2.049451	-29.580	-17.160	-69.660	266.412	-16.997	ground
7.944	-1.422586	-0.712856	-2.596262	-29.460	-17.700	-70.020	265.586	-17.374	ground
7.965	-1.212137	-1.546898	-3.107181	-28.740	-17.580	-70.560	264.593	-17.889	ground
7.985	-0.894770	-1.941443	-3.282369	-27.120	-16.500	-70.800	264.203	-18.120	ground
8.005	-0.347999	-1.612089	-2.691353	-27.180	-16.560	-70.980	264.065	-18.235	ground
8.024	-0.447605	-0.638779	-1.431445	-28.260	-18.180	-70.860	264.305	-18.128	ground
8.044	-0.587707	-0.028019	-0.533058	-27.840	-17.880	-71.040	265.020	-17.845	ground
8.065	-0.168562	-0.306267	-0.115851	-28.620	-17.760	-70.620	265.667	-17.672	ground
8.085	-0.926217	-0.697011	-0.099400	-29.640	-18.120	-70.500	266.826	-17.355	ground
8.105	-1.445293	-0.447423	0.672547	-29.880	-18.840	-70.560	267.721	-17.038	ground
8.141	-1.466559	2.370622	3.503708	-30.240	-18.600	-70.560	269.633	-16.072	ground
8.144	-1.162371	5.811659	6.569233	-30.840	-18.960	-69.360	271.359	-14.881	ground
8.165	1.094654	7.263096	8.189539	-32.040	-19.020	-68.040	274.165	-12.564	ground
8.185	3.167689	5.917702	6.940033	-32.880	-19.380	-67.140	275.804	-11.107	ground
8.205	2.593207	3.422191	4.499641	-33.360	-19.740	-67.440	276.985	-9.621	ground
8.224	0.577548	1.704437	1.668945	-32.520	-18.900	-66.960	276.662	-9.345	ground
8.244	-1.080197	0.102351	-0.194856	-31.860	-18.660	-67.560	275.063	-10.177	ground
8.264	-1.900868	-1.568195	-1.641960	-31.980	-18.600	-68.160	273.743	-11.424	ground
8.284	-2.209831	-3.020876	-2.478298	-30.720	-18.060	-68.520	271.989	-13.909	ground
8.304	-2.250931	-3.404958	-2.716108	-30.840	-19.500	-68.880	271.225	-15.592	ground
8.325	-1.917986	-2.620286	-2.409582	-31.800	-20.580	-68.580	270.976	-17.558	ground
8.344	-1.373452	-1.136364	-1.794760	-31.080	-20.280	-68.760	271.466	-18.319	ground
8.364	-0.414766	0.254171	-1.486905	-31.080	-20.460	-68.580	272.983	-18.487	ground
8.384	0.273157	0.976349	-1.721559	-30.360	-21.360	-68.580	274.245	-18.124	ground
8.405	0.871035	1.276201	-1.889319	-31.080	-21.840	-69.420	276.090	-17.182	ground
8.424	1.238407	1.141398	-1.945128	-31.140	-21.600	-69.900	277.138	-16.493	ground
8.445	1.526687	0.863533	-1.874602	-30.660	-21.840	-69.300	278.293	-15.666	ground
8.465	1.284712	0.426358	-1.767824	-31.020	-22.080	-69.180	278.756	-15.374	ground
8.484	0.766345	-0.473218	-2.069032	-30.180	-21.480	-69.360	278.944	-15.418	ground
8.504	0.470788	-1.289034	-2.178211	-30.540	-22.200	-69.480	278.787	-15.758	ground
8.524	0.453202	-2.070984	-1.261868	-31.080	-23.460	-69.180	278.321	-16.489	ground
8.544	0.456242	-2.369092	-0.263398	-30.900	-22.980	-69.480	277.903	-16.972	ground
8.564	0.218910	-2.244961	0.731025	-30.540	-22.260	-69.420	277.168	-17.562	ground
8.584	0.102899	-1.868138	1.560252	-30.840	-22.560	-69.540	276.679	-17.848	ground
8.620	-0.209062	-0.831763	1.461813	-31.080	-23.100	-69.120	276.136	-18.155	ground
8.628	-0.245156	0.526099	1.559925	-31.140	-22.980	-69.180	275.953	-18.156	ground
8.644	0.079702	1.841620	2.968550	-31.080	-22.560	-68.640	275.984	-17.721	ground
8.663	-0.283001	3.379747	4.699583	-31.080	-22.260	-69.000	276.186	-17.057	ground
8.684	-0.048956	5.128760	5.744552	-31.740	-21.840	-69.240	276.557	-15.810	ground
8.704	1.448887	4.474435	6.018138	-33.000	-22.200	-68.040	276.830	-14.993	ground
8.724	1.622300	3.644008	3.600908	-32.940	-21.720	-68.400	276.830	-14.153	ground
8.744	0.303075	2.098481	0.048552	-32.160	-20.220	-68.760	276.123	-14.139	ground
8.764	-0.643857	-0.043717	-2.144664	-31.920	-20.460	-69.480	273.919	-15.016	ground
8.784	-0.894383	-1.896417	-2.750775	-30.660	-20.340	-69.660	272.078	-16.034	ground
8.803	-0.819008	-3.127612	-3.115115	-30.240	-20.100	-70.380	269.447	-17.788	ground
8.824	-0.484646	-2.624022	-2.789977	-29.460	-19.140	-71.280	268.145	-18.863	ground
8.844	0.037978	-0.592520	-1.839418	-30.000	-19.680	-70.380	267.306	-20.020	ground
8.864	0.454475	0.677947	-1.318464	-30.660	-19.860	-70.140	267.285	-20.261	ground
8.884	0.629600	1.245900	-1.042472	-30.480	-19.740	-70.020	267.317	-19.919	ground
8.903	0.775675	1.076553	-0.541691	-30.780	-19.560	-70.860	267.214	-19.420	ground
8.924	0.773901	0.953287	-0.041531	-30.900	-19.080	-70.920	266.866	-18.622	ground
8.943	0.389145	0.919796	-0.146987	-30.180	-17.160	-70.680	266.546	-18.265	ground
8.964	-0.126030	0.264247	-0.262981	-29.880	-17.700	-70.680	265.958	-18.204	ground
8.984	-0.253624	-0.529870	-0.683695	-30.120	-18.000	-70.680	265.552	-18.452	ground
9.004	-0.138166	-0.829605	-0.910192	-30.240	-17.940	-70.920	265.165	-19.003	ground
9.024	0.122273	-0.571889	-0.944556	-30.720	-18.840	-71.520	265.088	-19.336	ground
9.044	-0.093389	-0.389466	-0.910760	-30.840	-19.140	-70.680	265.216	-19.667	ground
9.063	-0.125513	-0.191468	-0.996211	-29.700	-18.120	-70.740	265.436	-19.815	ground
9.083	0.088031	-0.087071	-1.255535	-29.760	-18.000	-71.220	265.967	-19.939	ground
9.104	0.311340	0.124797	-1.413748	-29.880	-18.840	-71.100	266.372	-19.940	ground
9.124	0.139414	0.469866	-0.834290	-30.360	-18.960	-70.800	266.944	-19.827	ground
9.144	0.016095	0.656068	-0.106124	-30.540	-18.300	-71.400	267.278	-19.738	ground
9.163	-0.169648	0.898826	0.322088	-31.020	-18.960	-71.640	267.770	-19.693	ground
9.183	-0.608396	1.100241	-0.007251	-31.620	-18.780	-70.980	268.120	-19.732	ground
9.204	-1.351442	1.252120	0.106185	-30.900	-19.140	-70.680	268.715	-19.813	ground
9.240	-1.170324	2.370135	0.728088	-30.540	-19.560	-70.020	269.271	-19.768	ground
9.244	-0.593373	4.167087	1.871905	-30.900	-20.220	-70.140	270.649	-19.226	ground
9.263	-0.066374	5.700085	1.417789	-31.860	-20.040	-70.080	271.752	-18.622	ground
9.283	0.169790	5.649469	0.240963	-32.220	-19.380	-69.900	273.029	-17.767	ground
9.303	-0.240593	3.851404	-0.356745	-32.880	-19.800	-69.660	273.262	-17.273	ground
9.324	-1.103273	1.341898	-0.022202	-32.760	-19.440	-69.480	272.610	-16.566	ground
9.343	-1.750932	-0.167721	0.357694	-32.040	-18.180	-68.940	271.769	-16.061	ground
9.363	-1.862690	-0.948136	0.490476	-31.680	-17.520	-68.820	270.500	-15.300	ground
9.383	-1.564727	-1.332286	0.301532	-30.720	-17.100	-69.660	269.941	-14.910	ground
9.403	-0.714887	-1.268097	-0.014717	-30.780	-17.700	-69.960	269.699	-14.637	ground
9.424	0.059052	-0.739745	-0.106313	-30.000	-17.400	-70.200	269.908	-14.649	ground
9.444	0.364261	-0.492447	-0.550613	-30.000	-16.980	-70.500	270.447	-14.922	ground
9.463	0.235909	-0.884052	-1.142971	-29.880	-17.640	-70.680	270.760	-15.284	ground
9.483	0.071874	-1.612052	-1.509195	-29.760	-18.120	-70.380	271.119	-16.036	ground
9.503	0.262758	-1.930799	-1.595905	-30.300	-19.440	-70.980	271.380	-16.552	ground
9.523	0.104753	-1.354673	-0.826674	-31.140	-20.520	-70.980	271.875	-17.053	ground
9.542	-0.190584	-0.490876	-0.074120	-31.140	-20.040	-70.680	272.214	-17.198	ground
9.563	-0.252747	0.043445	0.117114	-31.140	-20.940	-71.100	272.702	-17.400	ground
9.584	-0.187526	0.129369	-0.135965	-30.180	-20.640	-71.580	273.017	-17.604	ground
9.603	0.264858	-0.450156	-0.550743	-29.760	-20.340	-70.920	273.344	-17.953	ground
9.623	0.423128	-1.337904	-0.607112	-30.240	-21.300	-71.160	273.384	-18.154	ground
9.643	0.177437	-1.848411	-0.222365	-30.420	-22.080	-71.100	273.155	-18.403	ground
9.663	-0.104581	-1.815963	0.725874	-29.520	-21.720	-71.340	272.927	-18.561	ground
9.683	-0.375877	-1.413090	1.069201	-29.160	-21.360	-70.920	272.679	-18.861	ground
9.702	-0.948923	-0.407778	0.992081	-29.460	-21.780	-70.500	272.645	-19.117	ground
9.723	-0.955130	0.394481	1.912156	-29.700	-22.500	-71.400	272.893	-19.532	ground
9.742	-0.393209	1.174693	2.214020	-30.420	-22.620	-70.380	273.357	-19.684	ground
9.762	0.087566	2.243431	2.090374	-30.180	-22.020	-70.740	274.376	-19.445	ground
9.782	0.708158	3.029458	2.899013	-30.960	-23.340	-70.020	274.997	-18.965	ground
9.804	1.373934	2.945216	3.306815	-31.200	-22.680	-69.900	275.508	-17.913	ground
9.822	1.228686	1.833076	2.766929	-31.440	-22.500	-69.600	275.407	-17.239	ground
9.843	0.920202	1.153014	1.167377	-31.500	-22.980	-69.240	274.658	-16.635	ground
9.863	0.644543	0.661068	-0.547368	-31.620	-22.380	-69.660	273.994	-16.581	ground
9.882	0.569570	0.070575	-1.786674	-31.800	-22.440	-70.920	272.862	-16.947	ground
9.903	0.639862	-0.188114	-2.363864	-30.300	-21.300	-71.640	272.099	-17.353	ground
9.922	0.828487	0.133136	-2.219154	-29.580	-21.540	-72.240	271.162	-17.868	ground
9.942	0.795401	1.129358	-1.754125	-30.060	-22.620	-72.180	270.763	-18.163	ground
9.963	0.590840	1.472682	-1.636255	-30.540	-22.440	-72.300	270.284	-18.461	ground
9.983	0.529553	1.062008	-1.908408	-31.620	-23.100	-71.700	269.797	-18.538	ground
10.002	0.249662	0.385700	-1.754592	-30.480	-22.560	-71.100	268.753	-18.486	ground
10.022	-0.115441	-0.143768	-1.562946	-30.660	-21.780	-71.760	267.931	-18.406	ground
10.042	-0.271069	-0.386512	-1.698249	-31.320	-21.900	-72.060	266.729	-18.360	ground
10.062	-0.506180	-0.583874	-1.664871	-31.680	-20.940	-71.760	266.021	-18.366	ground
10.082	-0.716200	-0.850760	-1.476366	-30.720	-20.100	-71.700	265.085	-18.373	ground
10.102	-0.628866	-0.844435	-0.849343	-31.080	-19.620	-71.100	264.599	-18.368	ground
10.122	-0.605635	-0.355511	-0.422427	-32.040	-20.220	-71.280	264.215	-18.389	ground
10.143	-0.455286	0.024376	-0.626442	-31.800	-19.860	-70.980	264.171	-18.505	ground
10.162	0.217614	-0.046484	-1.422820	-31.920	-19.440	-71.460	264.373	-18.849	ground
10.182	0.614108	-0.066988	-1.925962	-31.620	-20.040	-72.120	264.613	-19.038	ground
10.202	0.248134	0.198564	-0.484295	-30.780	-20.160	-71.820	264.879	-19.002	ground
10.222	0.117546	1.096443	1.448138	-30.840	-19.860	-72.660	265.009	-18.764	ground
10.242	-0.269541	1.788213	2.000139	-31.380	-19.860	-72.480	265.320	-18.339	ground
10.277	-1.119660	1.386725	2.107604	-31.860	-20.160	-72.480	265.497	-18.140	ground
10.288	-1.418450	1.195981	2.171932	-32.400	-19.860	-72.240	265.765	-17.983	ground
10.301	-1.383545	2.172247	2.668056	-32.280	-19.560	-71.520	266.127	-17.736	ground
10.322	-0.975936	3.869370	3.935521	-32.940	-19.560	-71.520	266.959	-16.891	ground
10.342	0.038179	4.821044	4.084947	-32.520	-18.120	-71.340	267.598	-16.091	ground
10.362	0.426202	3.857428	2.692749	-32.580	-17.220	-70.680	268.292	-14.864	ground
10.382	-0.373679	1.934563	0.846124	-33.120	-17.640	-71.100	268.289	-14.288	ground
10.402	-1.204995	0.102598	0.073647	-32.820	-17.100	-71.520	267.580	-14.001	ground
10.422	-1.777895	-0.913300	-0.627314	-32.460	-16.860	-71.400	266.974	-14.204	ground
10.442	-1.997585	-1.215014	-1.132460	-31.680	-16.860	-71.160	266.334	-14.965	ground
10.462	-1.707371	-0.968471	-1.292445	-32.040	-17.160	-72.420	266.261	-15.681	ground
10.481	-1.106472	-0.612487	-1.421737	-32.700	-17.940	-72.420	266.654	-16.886	ground
10.502	-0.692064	-0.358891	-1.798897	-32.220	-18.180	-72.600	267.172	-17.717	ground
10.521	-0.473684	-0.265156	-2.253922	-31.860	-18.360	-72.780	268.116	-18.856	ground
10.541	-0.353377	-0.377221	-2.692944	-32.700	-19.920	-72.300	268.809	-19.398	ground
10.561	0.197290	-0.463745	-2.803491	-32.640	-20.640	-71.940	269.922	-19.718	ground
10.581	0.436511	-0.364937	-2.153845	-31.920	-20.040	-72.360	270.679	-19.598	ground
10.601	0.366558	-0.001344	-1.139453	-32.520	-20.640	-72.300	271.652	-19.145	ground
10.622	0.232179	0.061938	-0.269901	-32.700	-20.400	-72.360	272.166	-18.823	ground
10.641	0.014586	-0.344217	0.046831	-33.000	-20.640	-72.000	272.730	-18.548	ground
10.662	-0.038187	-0.894045	0.109468	-33.000	-21.180	-71.520	273.016	-18.566	ground
10.681	0.519371	-1.056958	0.968984	-32.880	-20.340	-71.400	273.469	-18.805	ground
10.701	1.158851	-0.598183	1.815560	-32.040	-20.160	-71.700	273.836	-19.004	ground
10.721	1.245003	-0.072215	2.561821	-32.940	-21.900	-71.160	274.340	-19.288	ground
10.757	0.726519	-0.507200	2.841365	-32.640	-22.140	-72.060	274.479	-19.469	ground
10.761	0.416316	-1.018531	2.444534	-32.160	-22.080	-71.760	274.376	-19.815	ground
10.781	0.093988	-0.431761	1.358659	-31.740	-22.140	-71.580	274.238	-20.097	ground
10.801	0.201223	0.327212	1.385901	-31.380	-22.440	-72.480	274.124	-20.643	ground
10.821	0.445087	0.607548	1.571072	-31.860	-23.640	-72.720	274.167	-21.080	ground
10.841	0.259364	1.166285	1.546214	-31.620	-23.340	-72.240	274.310	-21.765	ground
10.863	0.495350	1.859978	2.245866	-30.960	-22.440	-72.540	274.344	-22.137	ground
10.881	1.039450	2.398799	2.367516	-30.660	-22.200	-72.360	274.374	-22.423	ground
10.901	1.193142	2.219104	0.466797	-31.560	-23.220	-71.580	274.271	-22.544	ground
10.921	1.145429	0.504714	-1.701857	-31.380	-22.920	-71.700	273.649	-22.856	ground
10.940	1.000468	-0.805900	-2.584502	-30.720	-22.680	-71.520	272.980	-23.086	ground
10.961	0.685783	-1.342318	-2.670588	-30.360	-22.800	-71.640	271.849	-23.207	ground
10.981	0.329770	-1.047729	-2.405873	-29.820	-22.140	-72.000	271.108	-23.257	ground
11.001	0.254003	0.244104	-1.732277	-29.820	-22.080	-72.300	270.295	-23.293	ground
11.021	0.406864	1.175139	-1.267096	-30.120	-22.500	-72.060	270.020	-23.300	ground
11.040	0.485227	1.436402	-1.364868	-29.760	-22.080	-72.000	269.718	-23.341	ground
