time(s)	globalX	globalY	globalZ	rot_x	rot_y	rot_z	rot_w	gyroAngle	stepCount	label
80.352	-0.088972	0.582347	4.580324	0.051171	-0.101317	-0.967510	0.225923	117.161	0	down
80.371	0.229428	0.592510	3.454209	0.051171	-0.101317	-0.967510	0.225923	117.161	0	down
80.390	0.446825	-0.028504	2.506511	0.052089	-0.098291	-0.968509	0.222745	116.793	0	down
80.409	0.599320	-0.775847	1.327809	0.053780	-0.094652	-0.969479	0.219681	116.447	0	down
80.429	0.632527	-1.137336	0.352000	0.053783	-0.095262	-0.969655	0.218637	116.327	0	down
80.448	0.663918	-1.178475	-0.434487	0.053783	-0.095262	-0.969655	0.218637	116.327	0	down
80.468	0.827156	-1.042197	-1.492357	0.054243	-0.097584	-0.969633	0.217591	116.219	0	down
80.486	0.920248	-0.810238	-2.629806	0.055793	-0.101308	-0.969432	0.216391	116.113	0	down
80.505	0.970641	-0.498384	-3.647088	0.058217	-0.105841	-0.969127	0.214946	115.997	0	down
80.525	1.142403	-0.141614	-4.283252	0.062915	-0.114837	-0.968779	0.210525	115.591	0	down
80.544	1.225017	0.322412	-4.486176	0.062915	-0.114837	-0.968779	0.210525	115.591	0	down
80.563	1.211000	0.629680	-4.515167	0.064522	-0.118734	-0.968670	0.208369	115.382	0	down
80.583	1.157104	0.673005	-4.692755	0.066565	-0.122327	-0.968383	0.206977	115.271	0	down
80.602	1.142542	0.445940	-5.054397	0.073808	-0.129871	-0.966941	0.206665	115.401	0	down
80.621	1.024406	0.124377	-5.442856	0.073808	-0.129871	-0.966941	0.206665	115.401	0	down
80.640	1.032572	-0.291040	-5.649534	0.077778	-0.134028	-0.966059	0.206679	115.501	0	down
80.659	1.183961	-0.475420	-5.078901	0.080063	-0.137926	-0.965579	0.205482	115.428	0	down
80.678	1.011723	-0.054226	-3.692055	0.079740	-0.140711	-0.965857	0.202389	115.077	0	down
80.698	0.395077	0.649034	-2.458363	0.078402	-0.141694	-0.966755	0.197892	114.533	0	down
80.718	0.291521	0.880369	-1.873286	0.082159	-0.136360	-0.968938	0.189247	113.577	0	down
80.736	0.995252	0.951273	-1.042647	0.082159	-0.136360	-0.968938	0.189247	113.577	0	down
80.755	1.384971	0.924495	1.433006	0.082808	-0.130666	-0.970256	0.186204	113.203	0	down
80.775	0.689812	0.855317	4.247094	0.078299	-0.124919	-0.971699	0.184566	112.893	153	down
80.794	-0.399590	0.927803	5.700306	0.072109	-0.119977	-0.972936	0.183850	112.670	0	down
80.813	-1.367701	0.496463	6.283659	0.066716	-0.104944	-0.975084	0.183705	112.487	0	down
80.832	-2.369167	0.455656	8.006555	0.066716	-0.104944	-0.975084	0.183705	112.487	0	down
80.851	-2.258129	1.051685	10.508903	0.057206	-0.077379	-0.978910	0.180211	111.817	0	down
80.871	-1.979302	2.365900	10.675345	0.057206	-0.077379	-0.978910	0.180211	111.817	0	down
80.890	-1.643554	2.431847	9.147859	0.055926	-0.065639	-0.979806	0.180397	111.769	0	down
80.909	-1.652446	1.222623	6.943024	0.058641	-0.058542	-0.979322	0.184559	112.248	0	down
80.929	-1.730775	-0.409623	4.589778	0.063852	-0.057128	-0.977598	0.192252	113.193	0	down
80.948	-1.638576	-1.474230	2.337128	0.069251	-0.060902	-0.975201	0.201194	114.320	0	down
80.968	-1.382583	-2.079221	0.476956	0.073306	-0.068450	-0.972652	0.209497	115.389	0	down
80.986	-1.099785	-2.197993	-0.847198	0.075753	-0.077994	-0.970295	0.216114	116.256	0	down
81.006	-0.823089	-2.059022	-1.766631	0.078332	-0.096711	-0.966657	0.223797	117.308	0	down
81.025	-0.688144	-1.746281	-2.617546	0.078332	-0.096711	-0.966657	0.223797	117.308	0	down
81.043	-0.546471	-1.335840	-3.391435	0.080358	-0.103946	-0.965399	0.225262	117.555	0	down
81.063	-0.326255	-0.735271	-4.174525	0.083551	-0.109084	-0.964490	0.225564	117.677	0	down
81.082	-0.064525	-0.196554	-4.828822	0.087840	-0.112205	-0.963774	0.225462	117.763	0	down
81.101	0.184103	0.204401	-5.341232	0.092782	-0.113997	-0.963046	0.225694	117.896	0	down
81.120	0.468489	0.454489	-5.650882	0.097542	-0.115298	-0.962206	0.226608	118.106	0	down
81.139	0.650719	0.595660	-5.576875	0.101500	-0.116416	-0.961277	0.228236	118.385	0	down
81.159	0.560877	0.715401	-5.125157	0.104185	-0.117525	-0.960282	0.230634	118.731	0	down
81.178	0.108137	0.508547	-4.533111	0.105232	-0.118985	-0.959192	0.233922	119.151	0	down
81.199	-0.361727	0.104561	-4.046886	0.103147	-0.125027	-0.956627	0.242062	120.109	0	down
81.218	-0.844414	-0.203772	-3.550180	0.103147	-0.125027	-0.956627	0.242062	120.109	0	down
81.236	-1.314705	-0.494212	-2.692816	0.097851	-0.133502	-0.954953	0.246306	120.550	0	down
81.255	-1.331117	-0.467382	-1.328117	0.097851	-0.133502	-0.954953	0.246306	120.550	0	down
81.274	-0.508882	-0.214037	-0.493569	0.097345	-0.135360	-0.954717	0.246408	120.562	0	down
81.294	0.071197	0.510870	0.077495	0.099499	-0.134967	-0.954511	0.246560	120.626	0	down
81.313	0.190549	0.591759	0.582254	0.101492	-0.134299	-0.954143	0.247538	120.781	0	down
81.332	-0.062604	-0.671736	1.298208	0.102215	-0.135679	-0.953279	0.249804	121.074	154	down
81.351	-0.760382	-0.884834	4.510776	0.098642	-0.138797	-0.952865	0.251104	121.165	0	down
81.371	-1.083021	1.155398	8.433030	0.089382	-0.141538	-0.954017	0.248657	120.685	0	down
81.390	-1.518885	2.782179	9.329165	0.080588	-0.143896	-0.955445	0.244794	120.052	0	down
81.408	-0.893621	1.697257	7.153964	0.077861	-0.147054	-0.955558	0.243355	119.838	0	down
81.428	0.479682	-0.704397	4.536721	0.082135	-0.150110	-0.954128	0.245684	120.217	0	down
81.448	1.157047	-2.227973	3.087797	0.088017	-0.151738	-0.952263	0.249849	120.845	0	down
81.466	1.235219	-2.059426	2.397854	0.091180	-0.151853	-0.951198	0.252683	121.251	0	down
81.486	1.221806	-1.186211	1.759244	0.090204	-0.151792	-0.951326	0.252588	121.217	0	down
81.505	1.104538	-0.612186	0.973485	0.080105	-0.154079	-0.952882	0.248713	120.543	0	down
81.524	0.710104	-0.211775	0.390820	0.080105	-0.154079	-0.952882	0.248713	120.543	0	down
81.543	0.409981	0.194182	-0.264803	0.074214	-0.155245	-0.953631	0.246942	120.209	0	down
81.563	0.377793	0.431915	-1.291955	0.070316	-0.156010	-0.954089	0.245828	119.996	0	down
81.582	0.393138	0.407634	-2.236101	0.068855	-0.156672	-0.954161	0.245540	119.933	0	down
81.601	0.341785	0.247059	-3.162148	0.069307	-0.157480	-0.953947	0.245726	119.966	0	down
81.621	0.340216	0.147327	-4.051530	0.071173	-0.158325	-0.953657	0.245777	120.016	0	down
81.639	0.371062	0.153189	-4.686270	0.073597	-0.158990	-0.953475	0.245338	120.020	0	down
81.658	0.313889	0.126872	-5.034064	0.075855	-0.159687	-0.953426	0.244389	119.963	0	down
81.678	0.412078	0.046822	-5.066303	0.079019	-0.162171	-0.953679	0.240734	119.618	0	down
81.698	0.666741	0.059826	-4.851296	0.079019	-0.162171	-0.953679	0.240734	119.618	0	down
81.716	0.966772	0.212697	-4.859276	0.083349	-0.165170	-0.954290	0.234738	119.033	0	down
81.736	1.162708	0.284358	-4.759110	0.085657	-0.166455	-0.954647	0.231526	118.721	0	down
81.755	1.193835	-0.074574	-4.455288	0.087544	-0.167056	-0.955167	0.228218	118.385	0	down
81.774	1.372547	-0.312904	-3.912978	0.088546	-0.165982	-0.956136	0.224529	117.975	0	down
81.793	1.734961	0.076138	-2.265047	0.088546	-0.165982	-0.956136	0.224529	117.975	0	down
81.812	1.686120	1.050432	0.481491	0.087006	-0.163408	-0.957597	0.220763	117.488	0	down
81.832	1.087972	1.627524	2.100196	0.083605	-0.161935	-0.958855	0.217679	117.043	0	down
81.851	0.830781	1.150877	1.764557	0.082410	-0.163618	-0.959045	0.216034	116.832	0	down
81.871	1.328233	0.157298	1.396809	0.088018	-0.166542	-0.958083	0.215854	116.959	155	down
81.889	0.911446	-0.283588	2.724719	0.088003	-0.162777	-0.958564	0.216596	117.025	0	down
81.908	-0.371634	0.005757	4.177322	0.088003	-0.162777	-0.958564	0.216596	117.025	0	down
81.928	-0.953871	0.360630	5.118350	0.086296	-0.156016	-0.959796	0.216804	116.974	0	down
81.948	-1.114542	0.797884	5.794285	0.083103	-0.147426	-0.961618	0.215984	116.762	0	down
81.966	-1.635189	1.337137	6.523002	0.069540	-0.129108	-0.965666	0.214439	116.222	0	down
81.986	-2.656373	1.664337	6.643646	0.069540	-0.129108	-0.965666	0.214439	116.222	0	down
82.004	-2.554988	1.342263	6.674704	0.061722	-0.121785	-0.967028	0.214980	116.116	0	down
82.024	-1.765794	0.663596	5.767278	0.056021	-0.116897	-0.967548	0.216906	116.228	0	down
82.043	-1.519412	-0.489913	4.138970	0.052971	-0.114446	-0.966999	0.221380	116.694	0	down
82.062	-1.414834	-1.553452	2.303786	0.053279	-0.113621	-0.963938	0.234679	118.252	0	down
82.082	-1.108663	-2.005166	0.630281	0.055106	-0.114588	-0.962298	0.240450	118.960	0	down
82.101	-0.852694	-1.923855	-0.613760	0.055106	-0.114588	-0.962298	0.240450	118.960	0	down
82.120	-0.721936	-1.695851	-1.760782	0.057209	-0.116700	-0.960771	0.245006	119.535	0	down
82.139	-0.586078	-1.478827	-2.978289	0.059949	-0.120093	-0.959262	0.248598	120.013	0	down
82.158	-0.391945	-1.312614	-4.052409	0.063265	-0.124646	-0.957738	0.251394	120.413	0	down
82.178	-0.155049	-1.059232	-4.820876	0.070941	-0.135443	-0.954677	0.255372	121.061	0	down
82.198	-0.081165	-0.676359	-5.309426	0.075425	-0.140802	-0.953130	0.256962	121.357	0	down
82.216	-0.169906	-0.311628	-5.518288	0.075425	-0.140802	-0.953130	0.256962	121.357	0	down
82.236	-0.045365	-0.207669	-5.422437	0.080274	-0.145904	-0.951531	0.258568	121.669	0	down
82.255	-0.066362	-0.178863	-5.011172	0.089631	-0.155985	-0.948256	0.261622	122.283	0	down
82.274	-0.534797	-0.170758	-4.661715	0.089631	-0.155985	-0.948256	0.261622	122.283	0	down
82.293	-0.582847	-0.251804	-4.690006	0.095178	-0.160805	-0.946590	0.262773	122.575	0	down
82.312	-0.420829	-0.464003	-4.708485	0.100793	-0.165271	-0.945095	0.263290	122.801	0	down
82.332	-0.435197	-0.394494	-3.982985	0.103935	-0.169090	-0.944228	0.262755	122.841	0	down
82.351	-1.198598	0.185537	-1.748233	0.102360	-0.171536	-0.944482	0.260867	122.591	0	down
82.369	-1.827155	0.598985	-0.122629	0.099032	-0.171570	-0.945516	0.258371	122.212	0	down
82.390	-1.623400	0.660701	0.081424	0.098590	-0.168658	-0.946662	0.256252	121.937	0	down
82.408	-0.819901	0.498521	0.052287	0.099863	-0.163130	-0.947906	0.254738	121.763	0	down
82.429	-0.551053	0.233253	1.325377	0.097866	-0.156471	-0.949470	0.253862	121.574	0	down
82.448	-0.918533	-0.247884	3.985547	0.072619	-0.144220	-0.954318	0.251405	120.659	156	down
82.466	-1.538465	-0.700117	7.082836	0.072619	-0.144220	-0.954318	0.251405	120.659	0	down
82.485	-1.326362	-0.242529	8.551186	0.057154	-0.138333	-0.957338	0.247188	119.843	0	down
82.505	-0.148056	0.317924	7.398561	0.048766	-0.131538	-0.960347	0.240941	118.947	0	down
82.523	1.103575	0.025360	4.976137	0.048844	-0.123854	-0.962823	0.235045	118.246	0	down
82.543	1.915387	-0.587219	3.379195	0.052781	-0.116014	-0.964718	0.230379	117.747	0	down
82.562	2.084066	-0.776141	3.208149	0.052601	-0.103897	-0.968335	0.220829	116.593	0	down
82.581	1.693028	-0.238681	3.425797	0.048035	-0.102512	-0.969936	0.215426	115.892	0	down
82.600	1.357279	0.356935	2.774046	0.048035	-0.102512	-0.969936	0.215426	115.892	0	down
82.619	1.095466	0.677714	1.464198	0.043275	-0.104683	-0.970984	0.210616	115.268	0	down
82.639	0.968516	0.540537	0.080829	0.039384	-0.109242	-0.971357	0.207319	114.838	0	down
82.658	0.907087	0.179275	-1.346070	0.036953	-0.114923	-0.971131	0.205749	114.629	0	down
82.678	0.772569	-0.195052	-2.645698	0.036304	-0.121010	-0.970473	0.205479	114.595	0	down
82.698	0.764155	-0.398608	-3.663165	0.037294	-0.127043	-0.969631	0.205632	114.635	0	down
82.716	0.691787	-0.400087	-4.493924	0.039656	-0.132753	-0.968793	0.205533	114.668	0	down
82.735	0.695654	-0.234497	-5.258966	0.046385	-0.144544	-0.967271	0.203330	114.548	0	down
82.754	0.692101	0.185139	-5.817012	0.046385	-0.144544	-0.967271	0.203330	114.548	0	down
82.773	0.804949	0.481532	-6.183697	0.049607	-0.151184	-0.966554	0.201139	114.368	0	down
82.792	1.012617	0.531332	-6.254688	0.052599	-0.157875	-0.965821	0.198743	114.163	0	down
82.812	1.143170	0.258819	-6.193717	0.055799	-0.163510	-0.965184	0.196396	113.972	0	down
82.831	1.590783	0.428113	-5.315472	0.058906	-0.166779	-0.964970	0.193772	113.744	0	down
82.851	1.596438	0.992772	-3.142537	0.059862	-0.167134	-0.965477	0.190624	113.403	0	down
82.870	1.039003	1.763099	-1.264852	0.058263	-0.166230	-0.966307	0.187678	113.027	0	down
82.889	0.787144	2.020886	-0.072689	0.056426	-0.165576	-0.966934	0.185579	112.744	0	down
82.909	1.063463	1.560625	2.054768	0.056243	-0.164289	-0.967324	0.184741	112.641	0	down
82.928	0.400959	1.127036	4.814896	0.057191	-0.160546	-0.967784	0.185335	112.719	157	down
82.948	-1.700319	0.701707	6.137857	0.059052	-0.154921	-0.968236	0.187166	112.952	0	down
82.966	-2.477721	0.584879	6.926400	0.060799	-0.149190	-0.968791	0.188388	113.109	0	down
82.985	-1.382662	1.433115	8.092006	0.057758	-0.135462	-0.971917	0.183551	112.446	0	down
83.004	-1.055770	2.676791	8.273129	0.057758	-0.135462	-0.971917	0.183551	112.446	0	down
83.024	-1.137840	2.326145	7.422714	0.056760	-0.127599	-0.972947	0.184041	112.458	0	down
83.042	-0.983688	0.246259	5.611613	0.060881	-0.115521	-0.971610	0.197290	114.019	0	down
83.062	-0.743615	-1.762249	3.766446	0.060881	-0.115521	-0.971610	0.197290	114.019	0	down
83.081	-0.694502	-2.705131	2.462870	0.060665	-0.112238	-0.970253	0.205748	114.987	0	down
83.101	-0.766567	-2.755344	1.617184	0.056681	-0.111866	-0.969033	0.212718	115.734	0	down
83.119	-0.752451	-2.387205	0.757828	0.050677	-0.114533	-0.967972	0.217586	116.215	0	down
83.138	-0.761253	-1.883465	-0.155447	0.045192	-0.119131	-0.966998	0.220636	116.495	0	down
83.158	-0.520208	-1.237630	-1.382985	0.042443	-0.129646	-0.965029	0.223853	116.842	0	down
83.178	-0.355895	-0.780207	-2.861741	0.042443	-0.129646	-0.965029	0.223853	116.842	0	down
83.196	-0.297693	-0.717301	-4.279072	0.045586	-0.134904	-0.963652	0.226048	117.158	0	down
83.216	-0.044121	-0.748737	-5.421587	0.057996	-0.145664	-0.960315	0.230680	117.947	0	down
83.235	0.180607	-0.574066	-6.255480	0.057996	-0.145664	-0.960315	0.230680	117.947	0	down
83.254	0.467088	-0.364526	-6.753467	0.065016	-0.150799	-0.958650	0.232427	118.305	0	down
83.273	0.519135	-0.208355	-6.731295	0.073897	-0.159569	-0.955888	0.235277	118.856	0	down
83.293	0.126725	0.101069	-5.896230	0.073897	-0.159569	-0.955888	0.235277	118.856	0	down
83.312	-0.260790	0.412749	-4.963955	0.074987	-0.162677	-0.955094	0.236025	118.979	0	down
83.331	-0.276147	0.627459	-4.285801	0.075812	-0.164503	-0.954623	0.236405	119.048	0	down
83.350	0.194077	0.890074	-3.029456	0.076643	-0.164984	-0.954460	0.236456	119.075	0	down
83.369	1.144627	1.169982	-0.962147	0.075920	-0.164365	-0.954677	0.236245	119.032	0	down
83.389	1.819428	1.039230	0.757074	0.074240	-0.162326	-0.955109	0.236442	119.009	0	down
83.408	1.656181	0.891259	1.904062	0.073586	-0.158390	-0.955598	0.237340	119.085	0	down
83.429	0.760507	0.933011	3.467183	0.072557	-0.152860	-0.956405	0.238033	119.125	158	down
83.446	-0.471541	1.142002	5.391650	0.067000	-0.147693	-0.957865	0.237049	118.876	0	down
83.466	-0.977067	1.844853	6.983982	0.057652	-0.144470	-0.959770	0.233763	118.297	0	down
83.484	-0.984803	2.216706	7.289154	0.048304	-0.143467	-0.961426	0.229659	117.640	0	down
83.504	-0.740347	1.306457	6.179226	0.041278	-0.145299	-0.962068	0.227177	117.224	0	down
83.523	-0.212090	0.061663	4.495664	0.041278	-0.145299	-0.962068	0.227177	117.224	0	down
83.543	0.118610	-0.426378	2.809884	0.042400	-0.143284	-0.962363	0.227001	117.222	0	down
83.561	0.227141	-0.286707	2.305729	0.042985	-0.136299	-0.963295	0.227238	117.253	0	down
83.581	0.178532	-0.243982	2.330736	0.038957	-0.113680	-0.965148	0.232484	117.776	0	down
83.600	0.148720	-0.119383	2.227656	0.038957	-0.113680	-0.965148	0.232484	117.776	0	down
83.619	0.065667	-0.257365	1.637297	0.034635	-0.100210	-0.964408	0.242231	118.844	0	down
83.638	-0.044203	-0.242947	0.696778	0.035675	-0.100143	-0.962622	0.249115	119.668	0	down
83.658	-0.109751	-0.336247	-0.545818	0.035675	-0.100143	-0.962622	0.249115	119.668	0	down
83.678	-0.027645	-0.660121	-1.960660	0.039643	-0.104432	-0.959893	0.257153	120.673	0	down
83.696	0.275213	-0.954330	-3.458724	0.046257	-0.111716	-0.956604	0.265119	121.718	0	down
83.716	0.762692	-0.815250	-4.578445	0.063539	-0.126702	-0.950174	0.277632	123.518	0	down
83.734	1.038585	-0.621725	-5.057849	0.063539	-0.126702	-0.950174	0.277632	123.518	0	down
83.753	1.536982	-0.747927	-5.254687	0.072899	-0.132520	-0.946982	0.283458	124.403	0	down
83.773	1.849304	-0.868307	-5.055145	0.081445	-0.138315	-0.943916	0.288546	125.202	0	down
83.792	2.072968	-0.608874	-4.911074	0.088844	-0.144264	-0.941411	0.291617	125.753	0	down
83.812	2.274118	0.289199	-4.654108	0.102295	-0.151037	-0.938541	0.293026	126.272	0	down
83.831	2.312489	1.252330	-4.286566	0.102295	-0.151037	-0.938541	0.293026	126.272	0	down
83.850	2.060851	1.430583	-3.625789	0.108352	-0.151507	-0.937344	0.294433	126.595	0	down
83.869	1.538249	0.969100	-2.567876	0.113292	-0.151868	-0.935853	0.297120	127.045	0	down
83.888	1.503959	1.278059	-0.798820	0.116441	-0.153315	-0.934414	0.299676	127.441	0	down
83.908	1.737616	2.129440	0.676433	0.118332	-0.156044	-0.932992	0.301951	127.780	0	down
83.928	1.289677	2.236565	1.613888	0.120772	-0.159454	-0.930975	0.305408	128.281	0	down
83.946	-0.089595	0.614633	2.718260	0.124745	-0.162732	-0.928149	0.310639	129.038	159	down
83.966	-0.514453	-1.240487	4.077893	0.130336	-0.164681	-0.925190	0.316096	129.866	0	down
83.985	0.391060	-1.385329	4.235368	0.145356	-0.161492	-0.922417	0.319278	130.686	0	down
84.004	0.377949	-0.589700	3.646607	0.150535	-0.155748	-0.922945	0.318206	130.674	0	down
84.023	-1.195540	0.523375	4.045525	0.150030	-0.146657	-0.924528	0.318167	130.574	0	down
84.042	-2.801320	1.377697	6.539398	0.147897	-0.133902	-0.925549	0.321800	130.833	0	down
84.061	-3.796175	1.031032	8.194279	0.150282	-0.120939	-0.924171	0.329691	131.741	0	down
84.081	-3.624729	-0.430609	6.908800	0.158561	-0.112077	-0.920121	0.340110	133.172	0	down
84.100	-2.120939	-1.874766	3.430342	0.169772	-0.108508	-0.914568	0.350668	134.778	0	down
84.119	-0.328706	-2.333235	0.070672	0.169772	-0.108508	-0.914568	0.350668	134.778	0	down
84.138	0.314595	-2.382306	-1.442009	0.178529	-0.108919	-0.909122	0.360225	136.251	0	down
84.158	0.196803	-2.474234	-1.504365	0.182753	-0.110583	-0.904663	0.368725	137.471	0	down
84.177	-0.248537	-2.479773	-1.046726	0.184396	-0.110678	-0.901244	0.376174	138.459	0	down
84.196	-0.991868	-2.630210	-0.554245	0.185473	-0.108709	-0.898569	0.382565	139.276	0	down
84.215	-1.130406	-2.508564	-0.755716	0.187257	-0.106676	-0.896463	0.387181	139.898	0	down
84.234	-0.705041	-1.871373	-1.820554	0.195088	-0.106848	-0.893019	0.391205	140.693	0	down
84.253	-0.591187	-1.377980	-2.520583	0.195088	-0.106848	-0.893019	0.391205	140.693	0	down
84.273	-0.596466	-1.118474	-2.868458	0.199870	-0.108042	-0.891191	0.392629	141.067	0	down
84.292	-0.399828	-0.921436	-3.321415	0.205849	-0.108780	-0.888878	0.394575	141.554	0	down
84.311	-0.426165	-0.871882	-2.900003	0.212455	-0.109903	-0.886116	0.396967	142.137	0	down
84.331	-1.253671	-0.978187	-2.216108	0.219242	-0.112714	-0.882989	0.399448	142.771	0	down
84.350	-1.022348	-0.498843	-3.465082	0.240040	-0.121873	-0.874714	0.402992	144.279	0	down
84.369	0.633862	-0.348126	-4.967557	0.250720	-0.125921	-0.869879	0.405701	145.203	0	down
84.388	1.606116	-1.110711	-5.248545	0.250720	-0.125921	-0.869879	0.405701	145.203	0	down
84.407	1.344875	-0.999207	-4.036095	0.256903	-0.127995	-0.866659	0.408070	145.852	0	down
84.427	-1.003498	-0.947688	-1.877595	0.257522	-0.127478	-0.865707	0.409857	146.107	0	down
84.445	-1.719677	-0.369287	-0.351840	0.257278	-0.126850	-0.866112	0.409349	146.020	0	down
84.464	-0.103468	0.698657	-0.484570	0.257278	-0.126850	-0.866112	0.409349	146.020	0	down
84.484	1.378723	1.383790	-0.431115	0.262870	-0.129919	-0.862832	0.411754	146.668	0	ground
84.503	2.813550	1.370212	0.393501	0.262870	-0.129919	-0.862832	0.411754	146.668	0	ground
84.523	2.131741	0.319721	2.791238	0.256238	-0.136139	-0.862049	0.415547	146.886	160	ground
84.542	0.723884	-0.615035	5.128521	0.228290	-0.147970	-0.865785	0.420006	146.197	0	ground
84.561	-0.048888	-0.495354	6.902304	0.215697	-0.146668	-0.870674	0.417002	145.224	0	ground
84.580	-0.281622	1.172355	7.806274	0.215697	-0.146668	-0.870674	0.417002	145.224	0	ground
84.600	0.186131	2.830569	7.189493	0.203619	-0.128078	-0.880315	0.408878	143.490	0	ground
84.619	0.930291	3.471646	5.456967	0.203619	-0.128078	-0.880315	0.408878	143.490	0	ground
84.638	1.708263	2.426377	3.960461	0.195185	-0.116353	-0.883736	0.409116	143.065	0	ground
84.659	1.389594	0.979706	3.347127	0.195185	-0.116353	-0.883736	0.409116	143.065	0	ground
84.676	0.402779	0.402219	3.411171	0.177860	-0.118260	-0.887273	0.408813	142.404	0	ground
84.696	-0.805317	0.577220	3.169484	0.173363	-0.118441	-0.888316	0.408426	142.199	0	ground
84.715	-0.661703	0.864361	1.604493	0.173363	-0.118441	-0.888316	0.408426	142.199	0	ground
84.734	0.509142	0.552794	-0.733490	0.177187	-0.115142	-0.885164	0.414526	143.075	0	ground
84.753	1.839281	-0.402715	-3.029055	0.177685	-0.115761	-0.882959	0.418820	143.642	0	ground
84.773	1.927836	-0.344778	-4.118930	0.177685	-0.115761	-0.882959	0.418820	143.642	0	ground
